id_product,name_product,img
camera-ip-360-do-5mp-imou-ranger-dual-ipc-s2xp-10m0wed,Camera IP 360 Độ 5MP IMOU Ranger Dual IPC-S2XP-10M0WED,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/335783/camera-ip-360-do-5mp-imou-ranger-dual-ipc-s2xp-10m0wed-thumb-1-638779171957898307-600x600.jpg
camera-ip-360-do-5mp-tp-link-tapo-tc74,Camera IP 360 Độ 5MP TP-Link Tapo TC74,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/338151/camera-ip-360-do-5mp-tp-link-tapo-tc74-thumb-1-638829163756035291-600x600.jpg
camera-ip-360-do-4mp-ezviz-ty7-dual,Camera IP 360 Độ 4MP EZVIZ TY7 Dual,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/329242/camera-ip-360-do-4mp-ezviz-ty7-dual-thumb-1-638665879756087934-600x600.jpg
camera-ip-360-do-5mp-imou-rex-vt-pro-s2vbp-5m0wr,Camera IP 360 Độ 5MP IMOU Rex VT Pro S2VBP-5M0WR,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/326419/camera-ip-360-do-5mp-imou-rex-vt-pro-s2vbp-5m0wr-thumb-1-638665866212317592-600x600.jpg
camera-ip-360-do-5mp-botslab-c221,Camera IP 360 Độ 5MP BOTSLAB C221,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/319453/camera-ip-360-do-5mp-botslab-c221-thumb-1-638665854418523307-600x600.jpg
camera-ip-360-do-5mp-ezviz-h6,Camera IP 360 Độ 5MP EZVIZ H6,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/323202/camera-ip-360-do-5mp-ezviz-h6-thumb-1-638665865774226036-600x600.jpg
camera-trong-tre-3mp-365-selection-pb1?utm_flashsale=1,Camera trông trẻ 3MP 365 Selection PB1,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/329529/camera-trong-tre-3mp-365-selection-pb1-thumb-1-638665880611144473-600x600.jpg
camera-ip-ngoai-troi-360-do-5mp-tp-link-tapo-c530ws,Camera IP Ngoài trời 360 Độ 5MP TP-Link Tapo C530WS,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/335126/camera-ip-ngoai-troi-360-do-5mp-tp-link-tapo-c530ws-thumb-1-638767911461632616-600x600.jpg
camera-ip-ngoai-troi-360-do-4mp-imou-cruiser-dual-2-pro-ipc-s7xfp-8u0wed,Camera IP Ngoài Trời 360 Độ 4MP IMOU Cruiser Dual 2 Pro IPC-S7XFP-8U0WED,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/339118/camera-ip-ngoai-troi-360-do-4mp-imou-cruiser-dual-2-pro-ipc-s7xfp-8u0wed-thumb-1-638853251339401581-600x600.jpg
camera-ip-ngoai-troi-2mp-ezviz-h3c,Camera IP Ngoài Trời 2MP Ezviz H3C,https://cdnv2.tgdd.vn/mwg-static/tgdd/Products/Images/4728/332412/camera-ip-ngoai-troi-2mp-ezviz-h3c-thumb-1-638682119975192794-600x600.jpg
